#GeneSignatureID	Rank	FeatureID	FeatureDescription	FeatureAnnotations	FeatureDatabase	AUC	NES	CandidateTargetIDs	TopTargetIDs	TopTargetRanks
Project2	369	GSM1208610_batch1_chrom1_LoVo_ELF1_PassedQC_peaks_hg19	ELF1 ChIP-seq in LoVo		TF binding sites	0.01909239575	0.3188017871			
Project2	370	ENCFF001UKM	NR2F2 ChIP-seq protocol v042211.1 on human K562		TF binding sites	0.01907038179	0.3174400216			
Project2	371	ENCFF001TTS	TAF1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.01902006415	0.3143274146			
Project2	372	ENCFF001VHO	TCF7L2 ChIP-seq on human HEK293		TF binding sites	0.01894773256	0.309853042			
Project2	373	GSM1208706_batch1_chrom1_LoVo_ZNF706_PassedQC_peaks_hg19	ZNF706 ChIP-seq in LoVo		TF binding sites	0.01893829801	0.3092694282			
Project2	374	ENCFF001VKG	HSF1 ChIP-seq on human HepG2 treated with forskolin		TF binding sites	0.01891313919	0.3077131247			
Project2	375	ENCFF001TYV	RXRA ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01888798038	0.3061568211			
Project2	376	ENCFF001XOC	CTCF ChIP-seq on human GM12868		TF binding sites	0.01887225612	0.3051841315			
Project2	377	ENCFF001SZX	ChIP-seq on human K562 PHF8		TF binding sites	0.01885967671	0.3044059797			
Project2	378	ENCFF001UOJ	FOXP2 ChIP-seq protocol PCR2x on human PFSK-1		TF binding sites	0.01880935908	0.3012933727			
Project2	379	ENCFF001VNB	ELK1 ChIP-seq on human K562 produced by the Snyder lab		TF binding sites	0.01880621423	0.3010988347			
Project2	380	GSM1208665_batch1_chrom1_LoVo_NR2F2_PassedQC_peaks_hg19	NR2F2 ChIP-seq in LoVo		TF binding sites	0.01879992452	0.3007097589			
Project2	381	ENCFF001TWJ	BCL3 ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.01874017234	0.297013538			
Project2	382	GSM1208721_batch2_chrom1_LoVo_CREB3L4_PassedQC_peaks_hg19	CREB3L4 ChIP-seq in LoVo		TF binding sites	0.01870872382	0.2950681587			
Project2	383	ENCFF001TVV	USF1 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01868042015	0.2933173172			
Project2	384	ENCFF001UGS	NFIC ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.01866469589	0.2923446275			
Project2	385	GSM1208703_batch1_chrom1_LoVo_ZNF236_PassedQC_peaks_hg19	ZNF236 ChIP-seq in LoVo		TF binding sites	0.01865840619	0.2919555516			
Project2	386	ENCFF001UDI	TAF1 ChIP-seq protocol v042211.1 on human H1-neurons		TF binding sites	0.01863953708	0.290788324			
Project2	387	GSM1208714_batch2_chrom1_LoVo_BARHL1_PassedQC_peaks_hg19	BARHL1 ChIP-seq in LoVo		TF binding sites	0.01863010252	0.2902047102			
Project2	388	ENCFF001UQE	SIN3A ChIP-seq protocol v041610.1 on human SK-N-SH		TF binding sites	0.01862066797	0.2896210964			
Project2	389	ENCFF001UHL	SIN3A ChIP-seq protocol PCR1x on human HepG2		TF binding sites	0.01860808856	0.2888429446			
Project2	390	ENCFF001TWQ	CREB1 ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.01857035034	0.2865084894			
Project2	391	ENCFF001VQD	STAT3 ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 12 hours		TF binding sites	0.01856720548	0.2863139514			
Project2	392	ENCFF001XQL	CTCF ChIP-seq on human HCT-116		TF binding sites	0.01846657022	0.2800887374			
Project2	393	ENCFF001VJO	NR2C2 ChIP-seq on human HeLa-S3		TF binding sites	0.01845399082	0.2793105856			
Project2	394	ENCFF001VIT	MAX ChIP-seq on human HeLa-S3		TF binding sites	0.01844770111	0.2789215098			
Project2	395	ENCFF001VIR	MAFK ChIP-seq on human HeLa-S3 produced by the Snyder lab		TF binding sites	0.01841310774	0.2767815924			
Project2	396	ENCFF001XNI	CTCF ChIP-seq on human GM12864		TF binding sites	0.01840367319	0.2761979786			
Project2	397	ENCFF001ULS	THAP1 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.0183376313	0.2721126819			
Project2	398	ENCFF001SZU	ChIP-seq on human K562 WHSC1		TF binding sites	0.01833448645	0.271918144			
Project2	399	ENCFF001UCF	RXRA ChIP-seq protocol v041610.2 on human H1-hESC		TF binding sites	0.01833448645	0.271918144			
Project2	400	GSM1208674_batch1_chrom1_LoVo_SMAD2_PassedQC_peaks_hg19	SMAD2 ChIP-seq in LoVo		TF binding sites	0.01831876219	0.2709454543			
Project2	401	ENCFF001UJD	CBX3 ChIP-seq protocol v042211.1 on human K562		TF binding sites	0.01822756148	0.2653038541			
Project2	402	ENCFF001VPE	NR2C2 ChIP-seq on human K562		TF binding sites	0.01822756148	0.2653038541			
Project2	403	ENCFF001VIG	E2F4 ChIP-seq on human HeLa-S3		TF binding sites	0.01822127178	0.2649147782			
Project2	404	ENCFF001TAE	ChIP-seq on human K562 SIRT6		TF binding sites	0.01821498207	0.2645257023			
Project2	405	ENCFF001UOI	SIN3A ChIP-seq protocol v041610.1 on human PANC-1		TF binding sites	0.01821183722	0.2643311644			
Project2	406	GSM1208655_batch1_chrom1_LoVo_MZF1_PassedQC_peaks_hg19	MZF1 ChIP-seq in LoVo		TF binding sites	0.01820240267	0.2637475506			
Project2	407	ENCFF001UCD	RXRA ChIP-seq protocol v041610.2 on human H1-hESC		TF binding sites	0.01809233285	0.2569387227			
Project2	408	ENCFF001TXX	EP300 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01802629096	0.252853426			
Project2	409	ENCFF001TZI	TCF12 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01800113215	0.2512971225			
Project2	410	ENCFF001VKM	MAX ChIP-seq on human HepG2 produced by the Snyder lab		TF binding sites	0.01796024907	0.2487681293			
Project2	411	ENCFF001TXW	EP300 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01795395937	0.2483790534			
Project2	412	ENCFF001XOZ	CTCF ChIP-seq on human GM12873		TF binding sites	0.01788477263	0.2440992188			
Project2	413	ENCFF001TZJ	TCF12 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01787533807	0.243515605			
Project2	414	ENCFF001TZD	SRF ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.01787219322	0.243321067			
Project2	415	ENCFF001VFG	SIN3A ChIP-seq on human GM12878 produced by the Snyder lab		TF binding sites	0.0178470344	0.2417647635			
Project2	416	ENCFF001VLZ	BACH1 ChIP-seq on human K562 produced by the Snyder lab		TF binding sites	0.01779671677	0.2386521565			
Project2	417	ENCFF001UJC	CBX3 ChIP-seq protocol v042211.1 on human K562		TF binding sites	0.01777470281	0.2372903909			
Project2	418	ENCFF001VHK	TCF7L2 ChIP-seq on human HCT-116		TF binding sites	0.01770866092	0.2332050942			
Project2	419	ENCFF001UHZ	USF1 ChIP-seq protocol PCR1x on human HepG2		TF binding sites	0.01770551607	0.2330105563			
Project2	420	ENCFF001TVE	NFIC ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01769608151	0.2324269425			
Project2	421	ENCFF001XSM	CTCF ChIP-seq on human HUVEC		TF binding sites	0.0176772124	0.2312597148			
Project2	422	ENCFF001XQT	CTCF ChIP-seq on human HEK293		TF binding sites	0.01766777785	0.230676101			
Project2	423	ENCFF001UQL	USF1 ChIP-seq protocol v042211.1 on human SK-N-SH		TF binding sites	0.01760173596	0.2265908043			
Project2	424	ENCFF001VFV	ZZZ3 ChIP-seq on human GM12878		TF binding sites	0.01760173596	0.2265908043			
Project2	425	ENCFF001TTG	PLOR2A ChIP-seq (protocol PCR2x) on A549 treated with dexamethasone at 100pM		TF binding sites	0.01751053525	0.2209492041			
Project2	426	ENCFF001TVR	TCF12 ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01746650733	0.218225673			
Project2	427	ENCFF001UAT	ATF2 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.01746650733	0.218225673			
Project2	428	ENCFF001VMT	MYC ChIP-seq on human K562 treated with IFNg for 6 hours		TF binding sites	0.0174161897	0.2151130659			
Project2	429	ENCFF001VDN	CEBPB ChIP-seq on human A549 produced by the Snyder lab		TF binding sites	0.01741304485	0.214918528			
Project2	430	ENCFF001TUD	YY1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.01736587207	0.2120004589			
Project2	431	ENCFF001VPF	UBTF ChIP-seq on human K562 produced by the Snyder lab		TF binding sites	0.01732813384	0.2096660037			
Project2	432	ENCFF001TWD	ATF3 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01729039562	0.2073315484			
Project2	433	ENCFF001UQP	ZBTB33 ChIP-seq protocol v042211.1 on human SK-N-SH		TF binding sites	0.01722435373	0.2032462517			
Project2	434	ENCFF001VJZ	CEBPB ChIP-seq on human HepG2		TF binding sites	0.01722120888	0.2030517138			
Project2	435	ENCFF001XPI	CTCF ChIP-seq on human GM12875		TF binding sites	0.01721806403	0.2028571758			
Project2	436	ENCFF001VMY	E2F4 ChIP-seq on human K562		TF binding sites	0.01709855966	0.1954647342			
Project2	437	ENCFF001UHO	SP2 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.01702622806	0.1909903616			
Project2	438	ENCFF001TWO	CEBPB ChIP-seq protocol v042211.1 on human GM12878		TF binding sites	0.01696647588	0.1872941407			
Project2	439	ENCFF001UMY	HDAC2 ChIP-seq protocol v042211.1 on human MCF-7		TF binding sites	0.0169255928	0.1847651475			
Project2	440	ENCFF001UDA	USF1 ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.01687527517	0.1816525405			
Project2	441	ENCFF001TSR	NR3C1 ChIP-seq (protocol PCR1x) on A549 treated with dexamethasone at 5nM		TF binding sites	0.01686584062	0.1810689267			
Project2	442	GSM1208609_batch1_chrom1_LoVo_EHF_PassedQC_peaks_hg19	EHF ChIP-seq in LoVo		TF binding sites	0.01684697151	0.1799016991			
Project2	443	ENCFF001VOV	STAT1 ChIP-seq on human K562 treated with IFNg30		TF binding sites	0.01680923329	0.1775672438			
Project2	444	ENCFF001VLT	POLR2A ChIP-seq on human IMR90 produced by the Snyder lab		TF binding sites	0.01680294358	0.1771781679			
Project2	445	ENCFF001VPC	TBP ChIP-seq on human K562		TF binding sites	0.01678721932	0.1762054782			
Project2	446	ENCFF001UBF	EGR1 ChIP-seq protocol v041610.2 on human H1-hESC		TF binding sites	0.01675262595	0.1740655609			
Project2	447	GSM1208737_batch2_chrom1_LoVo_ESR1_PassedQC_peaks_hg19	ESR1 ChIP-seq in LoVo		TF binding sites	0.0167431914	0.1734819471			
Project2	448	GSM1208807_batch2_chrom1_LoVo_VEZF1_PassedQC_peaks_hg19	VEZF1 ChIP-seq in LoVo		TF binding sites	0.01672432228	0.1723147195			
Project2	449	ENCFF001VOW	STAT1 ChIP-seq on human K562 treated with IFNg6h		TF binding sites	0.01671174288	0.1715365677			
Project2	450	ENCFF001VKU	POLR2A ChIP-seq on human HepG2 treated with pravastatin		TF binding sites	0.01670859803	0.1713420298			
Project2	451	ENCFF001XOB	CTCF ChIP-seq on human GM12868		TF binding sites	0.0166708598	0.1690075745			
Project2	452	ENCFF001UTV	POLR2A ChIP-seq on human MCF-7 treated with serum starved media		TF binding sites	0.0166645701	0.1686184986			
Project2	453	ENCFF001UDF	REST ChIP-seq protocol v042211.1 on human H1-neurons		TF binding sites	0.01666142525	0.1684239607			
Project2	454	GSM1208629_batch1_chrom1_LoVo_HES2_PassedQC_peaks_hg19	HES2 ChIP-seq in LoVo		TF binding sites	0.01665513554	0.1680348848			
Project2	455	ENCFF001XPL	CTCF ChIP-seq on human GM12878		TF binding sites	0.01662997673	0.1664785813			
Project2	456	ENCFF001UHT	TAF1 ChIP-seq protocol PCR2x on human HepG2		TF binding sites	0.01660481791	0.1649222778			
Project2	457	GSM1208615_batch1_chrom1_LoVo_ESRRA_PassedQC_peaks_hg19	ESRRA ChIP-seq in LoVo		TF binding sites	0.01660167306	0.1647277399			
Project2	458	ENCFF001UFF	ATF3 ChIP-seq protocol v041610.1 on human HepG2		TF binding sites	0.01654192088	0.161031519			
Project2	459	ENCFF001UCN	SP2 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.01653877602	0.1608369811			
Project2	460	ENCFF001VOQ	SETDB1 ChIP-seq on human K562		TF binding sites	0.01651676206	0.1594752155			
Project2	461	ENCFF001VPU	FOS ChIP-seq on human MCF10A-Er-Src treated with 4-hydroxy-tamoxifen at 1uM for 36 hours		TF binding sites	0.01650418265	0.1586970638			
Project2	462	ENCFF001VHG	USF2 ChIP-seq on human H1-hESC		TF binding sites	0.01645700987	0.1557789947			
Project2	463	GSM1208684_batch1_chrom1_LoVo_SP3_PassedQC_peaks_hg19	SP3 ChIP-seq in LoVo		TF binding sites	0.01643499591	0.1544172291			
Project2	464	ENCFF001VLE	NR2C2 ChIP-seq on human HepG2		TF binding sites	0.01643185106	0.1542226912			
Project2	465	ENCFF001SZY	ChIP-seq on human K562 KDM5B		TF binding sites	0.01637838858	0.1509155462			
Project2	466	ENCFF001TVZ	ZBTB7A ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.0163249261	0.1476084013			
Project2	467	ENCFF001UDE	REST ChIP-seq protocol v042211.1 on human H1-neurons		TF binding sites	0.01630605698	0.1464411737			
Project2	468	ENCFF001XOG	CTCF ChIP-seq on human GM12869		TF binding sites	0.01627460847	0.1444957943			
Project2	469	ENCFF001UOV	FOXP2 ChIP-seq protocol PCR2x on human SK-N-MC		TF binding sites	0.01627146361	0.1443012563			
Project2	470	ENCFF001UHY	USF1 ChIP-seq protocol PCR1x on human HepG2		TF binding sites	0.01626831876	0.1441067184			
Project2	471	ENCFF001UAY	CREB1 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.01623687024	0.142161339			
Project2	472	ENCFF001TWF	BATF ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01619913202	0.1398268838			
Project2	473	ENCFF001UTU	POLR2A ChIP-seq on human MCF-7 treated with serum stimulated media		TF binding sites	0.01612051072	0.1349634353			
Project2	474	ENCFF001VPP	ZNF384 ChIP-seq on human K562 produced by the Snyder lab		TF binding sites	0.01610478646	0.1339907456			
Project2	475	ENCFF001UHQ	SRF ChIP-seq protocol v041610.1 on human HepG2		TF binding sites	0.01604503428	0.1302945248			
Project2	476	ENCFF001VJJ	STAT3 ChIP-seq on human HeLa-S3		TF binding sites	0.01603874458	0.1299054489			
Project2	477	ENCFF001UFE	ATF3 ChIP-seq protocol v041610.1 on human HepG2		TF binding sites	0.01601987546	0.1287382213			
Project2	478	ENCFF001UDB	USF1 ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.01598213724	0.126403766			
Project2	479	ENCFF001SZT	ChIP-seq on human K562 NCOR1		TF binding sites	0.01595068872	0.1244583866			
Project2	480	ENCFF001XON	CTCF ChIP-seq on human GM12871		TF binding sites	0.01591609535	0.1223184693			
Project2	481	ENCFF001UEV	ZBTB33 ChIP-seq protocol v041610.1 on human HCT-116		TF binding sites	0.01590980565	0.1219293934			
Project2	482	GSM1208641_batch1_chrom1_LoVo_KLF3_PassedQC_peaks_hg19	KLF3 ChIP-seq in LoVo		TF binding sites	0.01588150198	0.120178552			
Project2	483	ENCFF001XSE	CTCF ChIP-seq on human HRE		TF binding sites	0.01586892257	0.1194004002			
Project2	484	ENCFF001ULP	TAF7 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.01584690861	0.1180386346			
Project2	485	ENCFF001VJF	POLR3A ChIP-seq on human HeLa-S3		TF binding sites	0.01579659098	0.1149260276			
Project2	486	ENCFF001TTQ	SP1 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%		TF binding sites	0.01579344613	0.1147314897			
Project2	487	ENCFF001TZS	ZEB1 ChIP-seq protocol v041610.2 on human GM12878		TF binding sites	0.0157431285	0.1116188827			
Project2	488	ENCFF001SYY	ChIP-seq on human K562 CHD4		TF binding sites	0.01569595572	0.1087008136			
Project2	489	ENCFF001VJI	STAT1 ChIP-seq on human HeLa-S3 treated with IFNg for 30 minutes		TF binding sites	0.01568966602	0.1083117377			
Project2	490	GSM1208599_batch1_chrom1_LoVo_CEBPG_PassedQC_peaks_hg19	CEBPG ChIP-seq in LoVo		TF binding sites	0.01568966602	0.1083117377			
Project2	491	GSM1208705_batch1_chrom1_LoVo_ZNF407_PassedQC_peaks_hg19	ZNF407 ChIP-seq in LoVo		TF binding sites	0.01562991383	0.1046155169			
Project2	492	GSM1208607_batch1_chrom1_LoVo_E2F4_PassedQC_peaks_hg19	E2F4 ChIP-seq in LoVo		TF binding sites	0.01559217561	0.1022810616			
Project2	493	ENCFF001XTS	CTCF ChIP-seq on human SAEC		TF binding sites	0.01558903076	0.1020865237			
Project2	494	ENCFF001XTZ	CTCF ChIP-seq on human WERI-Rb-1		TF binding sites	0.01558903076	0.1020865237			
Project2	495	ENCFF001TZC	SRF ChIP-seq protocol v041610.1 on human GM12878		TF binding sites	0.0155795962	0.1015029099			
Project2	496	ENCFF001TRS	CTCF ChIP-seq (protocol PCR2x) on A549 treated with dexamethasone at 100nM		TF binding sites	0.01555443739	0.09994660637			
Project2	497	ENCFF001VHF	TBP ChIP-seq on human H1-hESC		TF binding sites	0.01553871313	0.09897391668			
Project2	498	ENCFF001TUU	ESR1 ChIP-seq protocol v041610.2 on human ECC-1 treated with 100 nM Genistein. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01553242342	0.0985848408			
Project2	499	ENCFF001XTO	CTCF ChIP-seq on human RPTEC		TF binding sites	0.0155009749	0.09663946142			
Project2	500	ENCFF001TUR	ESR1 ChIP-seq (protocol v041610.2) on ECC-1 treated with estradiol at 10nM. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01549783005	0.09644492348			
Project2	501	ENCFF001VFK	SREBF2 ChIP-seq on human GM12878 produced by the Snyder lab		TF binding sites	0.01549783005	0.09644492348			
Project2	502	GSM1208611_batch1_chrom1_LoVo_USF2_PassedQC_peaks_hg19	USF2 ChIP-seq in LoVo		TF binding sites	0.01547267124	0.09488861997			
Project2	503	ENCFF001XQI	CTCF ChIP-seq on human HCPEpiC		TF binding sites	0.01543807787	0.09274870265			
Project2	504	MITF_501Mel_Davidson	MITF ChIP-seq in 501Mel		TF binding sites	0.01539090509	0.08983063357			
Project2	505	GSM1208709_batch2_chrom1_LoVo_AEBP2_PassedQC_peaks_hg19	AEBP2 ChIP-seq in LoVo		TF binding sites	0.0153248632	0.08574533686			
Project2	506	ENCFF001XSL	CTCF ChIP-seq on human HUVEC		TF binding sites	0.01526825587	0.08224365397			
Project2	507	ENCFF001UHX	TEAD4 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.01524938675	0.08107642634			
Project2	508	ENCFF001VQU	POLR2A ChIP-seq on human Raji		TF binding sites	0.01521479338	0.07893650902			
Project2	509	ENCFF001VNV	MXI1 ChIP-seq on human K562		TF binding sites	0.01520850368	0.07854743314			
Project2	510	ENCFF001UBU	EP300 ChIP-seq protocol v041610.2 on human H1-hESC		TF binding sites	0.01519277942	0.07757474345			
Project2	511	ENCFF001UNQ	SIN3A ChIP-seq protocol v042211.1 on human MCF-7		TF binding sites	0.0151613309	0.07562936406			
Project2	512	ENCFF001TSU	NR3C1 ChIP-seq (protocol PCR2x) on A549 treated with dexamethasone at 100nM		TF binding sites	0.01512673753	0.07348944674			
Project2	513	ENCFF001UHS	TAF1 ChIP-seq protocol PCR2x on human HepG2		TF binding sites	0.01510786842	0.07232221911			
Project2	514	ENCFF001TWG	BATF ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01509843386	0.07173860529			
Project2	515	GSM1208704_batch1_chrom1_LoVo_ZNF250_PassedQC_peaks_hg19	ZNF250 ChIP-seq in LoVo		TF binding sites	0.0150764199	0.07037683973			
Project2	516	ENCFF001TUQ	ESR1 ChIP-seq (protocol v041610.2) on Ishikawa cells treated with bisphenol A 100nM.  Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01507327505	0.07018230179			
Project2	517	ENCFF001UFN	CREB1 ChIP-seq protocol v042211.1 on human HepG2		TF binding sites	0.01506069564	0.06940415003			
Project2	518	ENCFF001XNY	CTCF ChIP-seq on human GM12867		TF binding sites	0.01499465375	0.06531885332			
Project2	519	ENCFF001TYJ	POLR2A ChIP-seq protocol PCR2x on human GM12878		TF binding sites	0.01496320523	0.06337347394			
Project2	520	ENCFF001UHE	POLR2A ChIP-seq protocol PCR2x on human HepG2		TF binding sites	0.01495062583	0.06259532219			
Project2	521	ENCFF001TSS	NR3C1 ChIP-seq (protocol PCR1x) on A549 treated with dexamethasone at 5nM		TF binding sites	0.01490345305	0.05967725311			
Project2	522	ENCFF001VHD	SIN3A ChIP-seq on human H1-hESC produced by the Snyder lab		TF binding sites	0.01484684571	0.05617557022			
Project2	523	ENCFF001VLL	POLR2A ChIP-seq on human HUVEC		TF binding sites	0.01483112145	0.05520288052			
Project2	524	ENCFF001UKW	SPI1 ChIP-seq protocol PCR1x on human K562		TF binding sites	0.0148279766	0.05500834259			
Project2	525	ENCFF001VGL	RELA ChIP-seq on human GM19193 treated with TNFa		TF binding sites	0.01480910749	0.05384111496			
Project2	526	ENCFF001UJS	EGR1 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.01480596264	0.05364657702			
Project2	527	ENCFF001TUT	ESR1 ChIP-seq protocol v041610.2 on human ECC-1 treated with 100 nM Genistein. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01478080382	0.05209027351			
Project2	528	ENCFF001UCQ	SRF ChIP-seq protocol PCR1x on human H1-hESC		TF binding sites	0.01470218253	0.04722682505			
Project2	529	ENCFF001UOH	SIN3A ChIP-seq protocol v041610.1 on human PANC-1		TF binding sites	0.0146581546	0.04450329391			
Project2	530	ENCFF001ULT	TEAD4 ChIP-seq protocol v042211.1 on human K562		TF binding sites	0.0146518649	0.04411421803			
Project2	531	ENCFF001UNL	PML ChIP-seq protocol v042211.1 on human MCF-7		TF binding sites	0.01464872005	0.04391968009			
Project2	532	ENCFF001XTQ	CTCF ChIP-seq on human SAEC		TF binding sites	0.01457009875	0.03905623163			
Project2	533	ENCFF001VIN	HCFC1 ChIP-seq on human HeLa-S3 produced by the Snyder lab		TF binding sites	0.01450405686	0.03497093492			
Project2	534	ENCFF001TYC	PBX3 ChIP-seq protocol PCR1x on human GM12878		TF binding sites	0.01435939367	0.02602218976			
Project2	535	ENCFF001UAZ	CREB1 ChIP-seq protocol v042211.1 on human H1-hESC		TF binding sites	0.01432794515	0.02407681037			
Project2	536	ENCFF001UIU	POLR2A ChIP-seq protocol PCR1x on human HUVEC		TF binding sites	0.01432794515	0.02407681037			
Project2	537	ENCFF001TUS	ESR1 ChIP-seq (protocol v041610.2) on ECC-1 treated with estradiol at 10nM. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01427762752	0.02096420336			
Project2	538	ENCFF001UCS	TAF1 ChIP-seq protocol v041610.2 on human H1-hESC		TF binding sites	0.01418957167	0.01551714108			
Project2	539	ENCFF001VEU	NFYA ChIP-seq on human GM12878		TF binding sites	0.01418328197	0.0151280652			
Project2	540	ENCFF001UTT	POLR2A ChIP-seq on human MCF-7		TF binding sites	0.01416441286	0.01396083757			
Project2	541	ENCFF001TSP	NR3C1 ChIP-seq (protocol PCR1x) on A549 treated with dexamethasone at 50nM		TF binding sites	0.01413296434	0.01201545819			
Project2	542	ENCFF001UFA	POLR2A ChIP-seq protocol PCR1x on human HeLa-S3		TF binding sites	0.01409208126	0.009486464986			
Project2	543	GSM1208653_batch1_chrom1_LoVo_MYBL2_PassedQC_peaks_hg19	MYBL2 ChIP-seq in LoVo		TF binding sites	0.01409208126	0.009486464986			
Project2	544	ENCFF001VFP	NR2C2 ChIP-seq on human GM12878		TF binding sites	0.01408579156	0.009097389109			
Project2	545	ENCFF001XPE	CTCF ChIP-seq on human GM12874		TF binding sites	0.01407321215	0.008319237355			
Project2	546	ENCFF001UOW	FOXP2 ChIP-seq protocol PCR2x on human SK-N-MC		TF binding sites	0.01403861878	0.006179320032			
Project2	547	GSM1208731_batch2_chrom1_LoVo_E2F8_PassedQC_peaks_hg19	E2F8 ChIP-seq in LoVo		TF binding sites	0.01391911441	-0.00121312163			
Project2	548	ENCFF001VPA	TBL1XR1 ChIP-seq on human K562 produced by the Snyder lab		TF binding sites	0.01390339015	-0.002185811322			
Project2	549	ENCFF001VFS	WRNIP1 ChIP-seq on human GM12878 produced by the Snyder lab		TF binding sites	0.0139002453	-0.002380349261			
Project2	550	ENCFF001VMU	MYC ChIP-seq on human K562 produced by the Snyder lab		TF binding sites	0.01389395559	-0.002769425138			
Project2	551	ENCFF001XTW	CTCF ChIP-seq on human SK-N-SH treated with 6uM retinoic acid for 48 hours		TF binding sites	0.01383420341	-0.006465645968			
Project2	552	ENCFF001VMS	MYC ChIP-seq on human K562 treated with IFNg30		TF binding sites	0.01383105856	-0.006660183907			
Project2	553	ENCFF001ULY	USF1 ChIP-seq protocol v041610.1 on human K562		TF binding sites	0.01377445122	-0.0101618668			
Project2	554	ENCFF001VKO	MXI1 ChIP-seq on human HepG2		TF binding sites	0.01373985785	-0.01230178412			
Project2	555	ENCFF001XQP	CTCF ChIP-seq on human HEEpiC		TF binding sites	0.01370840933	-0.01424716351			
Project2	556	ENCFF001XOY	CTCF ChIP-seq on human GM12873		TF binding sites	0.01369268507	-0.0152198532			
Project2	557	ENCFF001VEA	CHD1 ChIP-seq on human GM12878 produced by the Snyder lab		TF binding sites	0.01368010567	-0.01599800495			
Project2	558	ENCFF001UFK	CEBPD ChIP-seq protocol v041610.1 on human HepG2		TF binding sites	0.01364236744	-0.01833246021			
Project2	559	ENCFF001TVD	NFIC ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01357947041	-0.02222321898			
Project2	560	ENCFF001TUI	CEBPB ChIP-seq protocol v042211.1 on human ECC-1. Note- This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells.		TF binding sites	0.01355745644	-0.02358498455			
Project2	561	ENCFF001UTP	CTCF ChIP-seq on human MCF-7		TF binding sites	0.01353229763	-0.02514128806			
Project2	562	ENCFF001TRU	CTCF ChIP-seq (protocol PCR1x) on A549 treated with ethanol at 0.02%		TF binding sites	0.01352286307	-0.02572490188			
Project2	563	ENCFF001XOR	CTCF ChIP-seq on human GM12872		TF binding sites	0.01351028367	-0.02650305363			
Project2	564	ENCFF001VLN	CEBPB ChIP-seq on human IMR90 produced by the Snyder lab		TF binding sites	0.01344424178	-0.03058835034			
Project2	565	ENCFF001UJM	CTCF ChIP-seq protocol PCR1x on human K562		TF binding sites	0.01343480722	-0.03117196415			
